INFO 2024-05-27 13:32:36,996 basehttp 7476 10232 "DELETE /api/employees/21/delete/ HTTP/1.1" 200 44
INFO 2024-05-27 13:32:40,223 basehttp 7476 10232 "GET /admin_dashboard/ HTTP/1.1" 200 29376
INFO 2024-05-27 13:32:40,254 views 7476 10232 Project data retrieved
INFO 2024-05-27 13:32:40,256 basehttp 7476 10232 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:32:40,258 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:32:40,258 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1173
INFO 2024-05-27 13:32:41,906 views 7476 15768 Employee data retrieved
INFO 2024-05-27 13:32:41,906 basehttp 7476 15768 "GET /api/employees/ HTTP/1.1" 200 1173
INFO 2024-05-27 13:33:41,570 views 7476 15768 Request data retrieved
INFO 2024-05-27 13:33:41,584 basehttp 7476 15768 "GET /api/requests/ HTTP/1.1" 200 441
INFO 2024-05-27 13:34:13,525 basehttp 7476 15768 "GET /admin_dashboard/ HTTP/1.1" 200 29376
INFO 2024-05-27 13:34:13,557 views 7476 15768 Project data retrieved
INFO 2024-05-27 13:34:13,559 basehttp 7476 15768 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:34:13,559 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:34:13,559 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1173
INFO 2024-05-27 13:34:14,109 views 7476 10232 Request data retrieved
INFO 2024-05-27 13:34:14,109 basehttp 7476 10232 "GET /api/requests/ HTTP/1.1" 200 292
INFO 2024-05-27 13:34:20,923 views 7476 10232 Employee details retrieved for employee 20
INFO 2024-05-27 13:34:20,923 basehttp 7476 10232 "GET /get_employee_details/20/ HTTP/1.1" 200 147
INFO 2024-05-27 13:34:22,912 views 7476 10232 Employee details retrieved for employee 22
INFO 2024-05-27 13:34:22,912 basehttp 7476 10232 "GET /get_employee_details/22/ HTTP/1.1" 200 134
INFO 2024-05-27 13:34:28,886 views 7476 10232 Employee 22 details updated successfully
INFO 2024-05-27 13:34:28,886 basehttp 7476 10232 "PUT /admin_dashboard/update_employee/22/ HTTP/1.1" 200 52
INFO 2024-05-27 13:34:37,885 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:34:37,885 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1174
INFO 2024-05-27 13:34:45,815 views 7476 10232 Home view accessed
INFO 2024-05-27 13:34:45,816 basehttp 7476 10232 "GET / HTTP/1.1" 200 2647
INFO 2024-05-27 13:34:51,328 basehttp 7476 10232 "GET /login/ HTTP/1.1" 200 2000
INFO 2024-05-27 13:35:02,776 views 7476 10232 User richa_gupta logged in successfully
INFO 2024-05-27 13:35:02,776 basehttp 7476 10232 "POST /login/ HTTP/1.1" 302 0
INFO 2024-05-27 13:35:02,792 views 7476 10232 Employee dashboard accessed
INFO 2024-05-27 13:35:02,808 basehttp 7476 10232 "GET /employee_dashboard/ HTTP/1.1" 200 10829
INFO 2024-05-27 13:35:04,536 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:35:04,537 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1174
INFO 2024-05-27 13:35:07,839 views 7476 10232 Skills retrieved for employee 1
INFO 2024-05-27 13:35:07,839 basehttp 7476 10232 "GET /get_employee_skills/1/ HTTP/1.1" 200 44
INFO 2024-05-27 13:35:15,865 views 7476 10232 Skills updated for employee 1
INFO 2024-05-27 13:35:15,865 basehttp 7476 10232 "POST /admin_dashboard/update_skills/1/ HTTP/1.1" 200 51
INFO 2024-05-27 13:35:17,981 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:35:17,981 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1153
INFO 2024-05-27 13:35:27,470 views 7476 10232 Employee data retrieved
INFO 2024-05-27 13:35:27,470 basehttp 7476 10232 "GET /api/employees/ HTTP/1.1" 200 1153
ERROR 2024-05-27 13:35:30,717 views 7476 10232 No project found for employee 1
WARNING 2024-05-27 13:35:30,717 log 7476 10232 Not Found: /get_project_info/1/
WARNING 2024-05-27 13:35:30,717 basehttp 7476 10232 "GET /get_project_info/1/ HTTP/1.1" 404 55
INFO 2024-05-27 13:35:34,315 views 7476 10232 Project info retrieved for employee 2
INFO 2024-05-27 13:35:34,315 basehttp 7476 10232 "GET /get_project_info/2/ HTTP/1.1" 200 92
INFO 2024-05-27 13:35:45,568 views 7476 10232 Project info retrieved for employee 3
INFO 2024-05-27 13:35:45,569 basehttp 7476 10232 "GET /get_project_info/3/ HTTP/1.1" 200 92
INFO 2024-05-27 13:35:51,688 views 7476 10232 Project info retrieved for employee 4
INFO 2024-05-27 13:35:51,688 basehttp 7476 10232 "GET /get_project_info/4/ HTTP/1.1" 200 114
INFO 2024-05-27 13:35:52,824 views 7476 10232 Project info retrieved for employee 5
INFO 2024-05-27 13:35:52,824 basehttp 7476 10232 "GET /get_project_info/5/ HTTP/1.1" 200 114
INFO 2024-05-27 13:35:54,121 views 7476 10232 Project info retrieved for employee 6
INFO 2024-05-27 13:35:54,121 basehttp 7476 10232 "GET /get_project_info/6/ HTTP/1.1" 200 114
INFO 2024-05-27 13:35:56,589 views 7476 10232 Project info retrieved for employee 20
INFO 2024-05-27 13:35:56,590 basehttp 7476 10232 "GET /get_project_info/20/ HTTP/1.1" 200 114
INFO 2024-05-27 13:36:02,988 views 7476 10232 Project info retrieved for employee 22
INFO 2024-05-27 13:36:02,988 basehttp 7476 10232 "GET /get_project_info/22/ HTTP/1.1" 200 101
WARNING 2024-05-27 13:36:44,793 log 7476 10232 Forbidden (CSRF token missing or incorrect.): /login/
